"English_name","Scientific_name","X3A_CODE"
"Common pandora","Pagellus erythrinus","PAC"
"Blackspot(=red) seabream","Pagellus bogaraveo","SBR"
"Red pandora","Pagellus bellottii","PAR"
"Pandoras nei","Pagellus spp","PAX"
"Southern common seabream","Pagrus africanus","QCQ"
"Red porgy","Pagrus pagrus","RPG"
"Redbanded seabream","Pagrus auriga","REA"
"Bluespotted seabream","Pagrus caeruleostictus","BSC"
"Pargo breams nei","Pagrus spp","SBP"
"Silver seabream","Pagrus auratus","GSU"
"Japanese seabream","Pagrus major","REV"
"Red steenbras","Petrus rupestris","RER"
"German seabream","Polyamblyodon germanum","OYE"
"Knife-back seabream","Polyamblyodon gibbosum","QDL"
"Polystegan seabreams nei","Polysteganus spp","PLY"
"Blueskin seabream","Polysteganus coeruleopunctatus","SBU"
"Scotsman seabream","Polysteganus praeorbitalis","SCM"
"Seventyfour seabream","Polysteganus undulosus","SEV"
"Frenchman seabream","Polysteganus baissaci","QXR"
"Dane seabream","Porcostoma dentata","OTA"
"Panga seabream","Pterogymnus laniarius","PGA"
"Bigeye stumpnose","Rhabdosargus thorpei","RTH"
"Cape stumpnose","Rhabdosargus holubi","ROH"
"Goldlined seabream","Rhabdosargus sarba","RSS"
"White stumpnose","Rhabdosargus globiceps","WSN"
"Stumpnoses nei","Rhabdosargus spp","UZX"
"Haffara seabream","Rhabdosargus haffara","RXS"
"Salema","Sarpa salpa","SLM"
"Sobaity seabream","Sparidentex hasta","SZH"
"Musselcracker seabream","Sparodon durbanensis","SDE"
"Gilthead seabream","Sparus aurata","SBG"
"Black seabream","Spondyliosoma cantharus","BRB"
"Steentjie seabream","Spondyliosoma emarginatum","STJ"
"Longspine porgy","Stenotomus caprinus","SOH"
"Scup","Stenotomus chrysops","SCP"
"Bulldog dentex","Virididentex acromegalus","VXA"
"Pighead prickleback","Acantholumpenus mackayi","AKM"
"Stone cockscomb","Alectrias alectrolophus","LTU"
"Lesser prickleback","Alectridium aurantiacum","RIU"
"Y-prickleback","Allolumpenus hypochromus","LMH"
NA,"Anisarchus macrops","AIR"
"High cockscomb","Anoplarchus purpurescens","NPU"
NA,"Askoldia variegata","AKV"
"Pearly prickleback","Bryozoichthys marjorius","BZJ"
"Monkeyface prickleback","Cebidichthys violaceus","CVI"
"Mosshead warbonnet","Chirolophis nugator","HIN"
NA,"Dictyosoma burgeri","DCE"
NA,"Ernogrammus hexagrammus","EGH"
NA,"Eulophias owashii","ELW"
"Fourline snakeblenny","Eumesogrammus praecisus","EMR"
"Trident prickleback","Gymnoclinus cristulatus","GMI"
"Longsnout prickleback","Lumpenella longirostris","LMR"
NA,"Lumpenopsis pavlenkoi","LMV"
"Slender eelblenny","Lumpenus fabricii","LMJ"
NA,"Neolumpenus unocellatus","NLU"
NA,"Neozoarces steindachneri","NZN"
NA,"Opisthocentrus dybowskii","OID"
"Ribbon prickleback","Phytichthys chirus","PIK"
"Bluebarred prickleback","Plectobranchus evides","PVD"
"Whitebarred prickleback","Poroclinus rothrocki","OCR"
NA,"Stichaeopsis epallax","SXL"
NA,"Stichaeopsis nana","TIN"
NA,"Stichaeus grigorjewi","TIW"
"Radiated shanny","Ulvaria subbifurcata","UVS"
"Black prickleback","Xiphister atropurpureus","XFA"
NA,"Zoarchias glaber","ZOG"
"Orangebanded stingfish","Choridactylus multibarbus","HCI"
"Pitted stonefish","Erosa erosa","ERO"
NA,"Inimicus cuvieri","INU"
NA,"Leptosynanceia asteroblepa","LSA"
"Onestick stingfish","Minous coccineus","MNO"
NA,"Minous quincarinatus","MNQ"
"Obliquebanded stingfish","Minous dempsterae","KVQ"
"Grey stingfish","Minous monodactylus","KVR"
"Blackfin stonefish","Pseudosynanceia melanostigma","PKM"
"Red Sea stonefish","Synanceia nana","QFU"
NA,"Synanceia alula","SJL"
"Stonefish","Synanceia verrucosa","QFV"
"Pipefishes, seahorses nei","Syngnathidae","VUX"
"Southern little pipehorse","Acentronura australe","AQA"
"Shortpouch pygmy pipehorse","Acentronura tentaculata","DJP"
"Fringed pipefish","Anarchopterus criniger","SAQ"
NA,"Apterygocampus epinnulatus","AYE"
NA,"Bhanotia fasciolata","BHT"
"Pink pipefish","Bryx analicarens","BXY"
"Pugheaded pipefish","Bulbonaricus brauni","BLN"
"Gale's pipefish","Campichthys galei","CGL"
"Short-bodied pipefish","Choeroichthys brachysoma","CBJ"
"Network pipefish","Corythoichthys flavofasciatus","CFV"
"Messmate pipefish","Corythoichthys haematopterus","DBY"
"Snubnose pipefish","Cosmocampus arctus","CPZ"
NA,"Cosmocampus retropinnis","DDE"
NA,"Cosmocampus investigatoris","DDN"
NA,"Doryichthys boaja","DBJ"
NA,"Doryrhamphus baldwini","DBW"
"Bluestripe pipefish","Doryrhamphus excisus","DCQ"
NA,"Enneacampus kaupi","ENK"
"Snake pipefish","Entelurus aequoreus","ENQ"
NA,"Festucalex wassi","FXW"
NA,"Festucalex erythraeus","FXE"
"Tiger pipefish","Filicampus tigris","FLG"
"Brock's pipefish","Halicampus brocki","HBK"
"Ribboned pipefish","Haliichthys taeniophorus","HYF"
NA,"Heraldia nocturna","HRU"
"Blue-spotted pipefish","Hippichthys cyanospilus","HCY"
"Beady pipefish","Hippichthys penicillus","GZR"
"Sea pony","Hippocampus fuscus","HPY"
"Short snouted seahorse","Hippocampus hippocampus","HPH"
"Long-snouted seahorse","Hippocampus guttulatus","HPI"
"Longnose seahorse","Hippocampus trimaculatus","HVK"
"Tiger tail seahorse","Hippocampus comes","HWF"
"Thorny seahorse","Hippocampus histrix","HVN"
"West African seahorse","Hippocampus algiricus","HZI"
"Spotted seahorse","Hippocampus kuda","HVH"
"Seahorses nei","Hippocampus spp","HIC"
"Macleay's crested pipefish","Histiogamphelus cristatus","HSI"
"Prickly pipefish","Hypselognathus horridus","HYH"
NA,"Ichthyocampus carce","IYC"
NA,"Kaupus costatus","KUU"
"Trawl pipefish","Kimblaeus bassensis","KUS"
"Brush-tailed pipefish","Leptoichthys fistularius","LTF"
"Deep-bodied pipefish","Leptonotus blainvilleanus","LNB"
NA,"Lissocampus bannwarthi","LSW"
"Orange pipefish","Maroubra yasudai","MBY"
"Shortnose pipefish","Micrognathus andersonii","MID"
"Flat-nosed pipefish","Microphis argulus","MIG"
"Short-tailed pipefish","Microphis brachyurus","QBV"
"Myers' pipefish","Minyichthys myersi","MIY"
"Mollison's pipefish","Mitotichthys mollisoni","MIO"
"Elegant pipefish","Nannocampus elegans","NAL"
"Straightnose pipefish","Nerophis ophidion","NRO"
NA,"Nerophis maculatus","NRM"
"Worm pipefish","Nerophis lumbriciformis","NRL"
"Red pipefish","Notiocampus ruber","NIR"
NA,"Penetopteryx nanus","PXU"
"Rock pipefish","Phoxocampus belcheri","PXL"
"Leafy seadragon","Phycodurus eques","PCQ"
"Common seadragon","Phyllopteryx taeniolatus","PXT"
NA,"Pseudophallus starksii","PFK"
"Pug-nosed pipefish","Pugnaso curtirostris","PGQ"
NA,"Siokunichthys bentuviai","SKU"
NA,"Solegnathus dunckeri","SGD"
"Spotted pipefish","Stigmatopora argus","SGH"
"Ring-backed pipefish","Stipecampus cristatus","STK"
"Alligator pipefish","Syngnathoides biaculeatus","SGJ"
"Narrow-snouted pipefish","Syngnathus tenuirostris","STX"
"Nilsson's pipefish","Syngnathus rostellatus","SFR"
"Black-striped pipefish","Syngnathus abaster","SHQ"
NA,"Syngnathus schmidti","SSJ"
NA,"Syngnathus taenionotus","SUZ"
"Broadnosed pipefish","Syngnathus typhle","STQ"
"Pipefishes nei","Syngnathus spp","SWY"
"Greater pipefish","Syngnathus acus","SGQ"
NA,"Syngnathus variegatus","SVR"
NA,"Syngnathus phlegon","SGP"
"Double-ended pipefish","Trachyrhamphus bicoarctatus","TYF"
NA,"Urocampus carinirostris","URN"
"Mother-of-pearl pipefish","Vanacampus margaritifer","VCM"
"Lizardfishes nei","Synodontidae","LIX"
"Deep-sea lizardfish","Bathysaurus ferox","BHF"
"Highfin lizardfish","Bathysaurus mollis","MZG"
"Bombay-duck","Harpadon nehereus","BUC"
NA,"Saurida spp","SZX"
"Brushtooth lizardfish","Saurida undosquamis","LIB"
"Greater lizardfish","Saurida tumbil","LIG"
"Gracile lizardfish","Saurida gracilis","IEM"
"Longfin lizardfish","Saurida longimanus","IEN"
"Brazilian lizardfish","Saurida brasiliensis","LZL"
"Clouded lizardfish","Saurida nebulosa","IEP"
"Variegated lizardfish","Synodus variegatus","SYW"
"Redbarred lizardfish","Synodus synodus","DYZ"
"Sand lizardfish","Synodus dermatogenys","DFZ"
"Triplecross lizardfish","Synodus macrops","DGC"
"California lizardfish","Synodus lucioceps","SYL"
"Inotted lizardfish","Synodus evermanni","SYV"
"Snakefish","Synodus myops","TCY"
NA,"Synodus jaculum","DQM"
"Atlantic lizardfish","Synodus saurus","SDR"
"Tigerperches nei","Terapontidae","THE"
NA,"Lagusia micracanthus","LGM"
"Silver grunter","Mesopristes argenteus","MER"
"Fourlined terapon","Pelates quadrilineatus","PQD"
NA,"Pelsartia humeralis","PLV"
NA,"Rhynchopelates oxyrhynchus","RYX"
"Jarbua terapon","Terapon jarbua","TJB"
"Terapon perches nei","Terapon spp","THO"
"Small-scaled terapon","Terapon puta","TEU"
"Largescaled terapon","Terapon theraps","TEH"
NA,"Tetrabrachium ocellatum","TBO"
"Puffers nei","Tetraodontidae","PUX"
"Evileye blaasop","Amblyrhynchotes honckenii","MBH"
"Blackspotted puffer","Arothron nigropunctatus","OTK"
"Starry toado","Arothron firmamentum","HNF"
"White-spotted puffer","Arothron hispidus","OHH"
"Guineafowl puffer","Arothron meleagris","OTG"
"Map puffer","Arothron mappa","ONM"
"Stellate puffer","Arothron stellatus","OTV"
"Immaculate puffer","Arothron immaculatus","OVB"
"Spider-eye puffer","Canthigaster amboinensis","KAE"
"Valentin's sharpnose puffer","Canthigaster valentini","KBA"
NA,"Carinotetraodon lorteti","KAO"
"Milkspotted puffer","Chelonodon patoca","KHP"
NA,"Chonerhinos amabilis","KHA"
"Banded puffer","Colomesus psittacus","KOP"
"Prickly toadfish","Contusus richei","KOR"
"Prickly puffer","Ephippion guttifer","EFG"
"Manystriped blowfish","Feroxodon multistriatus","FXM"
"Spotted puffer","Guentheridia formosa","GDF"
"Diamondback puffer","Lagocephalus guentheri","LFH"
NA,"Lagocephalus wheeleri","LFW"
"Lunartail puffer","Lagocephalus lunaris","LLV"
"Smooth blaasop","Lagocephalus inermis","KZQ"
NA,"Lagocephalus spp","LFX"
"Half-smooth golden pufferfish","Lagocephalus spadiceus","KZP"
"Oceanic puffer","Lagocephalus lagocephalus","LGH"
"Smooth puffer","Lagocephalus laevigatus","LFL"
"Silver-cheeked toadfish","Lagocephalus sceleratus","LFZ"
NA,"Marilyna darwinii","MYW"
"Ringed toadfish","Omegophora armilla","OFR"
"Rippled blaasop","Pelagocephalus marki","GFM"
"Bullseye puffer","Sphoeroides annulatus","FDA"
"Checkered puffer","Sphoeroides testudineus","FDT"
"Bandtail puffer","Sphoeroides spengleri","QBY"
"Blunthead puffer","Sphoeroides pachygaster","TSP"
"Northern puffer","Sphoeroides maculatus","PUF"
"Atlantic puffers nei","Sphoeroides spp","PUA"
NA,"Takifugu porphyreus","TKF"
NA,"Takifugu niphobles","TKO"
"Purple pufferfish","Takifugu vermicularis","PUP"
"Obscure pufferfish","Takifugu obscurus","TZO"
"Pufferfishes nei","Takifugu spp","TXV"
"Yellowfin pufferfish","Takifugu xanthopterus","TZW"
"Tiger pufferfish","Takifugu rubripes","TXK"
"Yellowbelly pufferfish","Takifugu flavidus","TZQ"
NA,"Tetraodon cutcutia","TDI"
NA,"Tetraodon pustulatus","TDL"
NA,"Tetraodon spp","TFX"
NA,"Torquigener altipinnis","TQA"
"Orange-spotted toadfish","Torquigener hypselogeneion","QFB"
NA,"Torquigener flavimaculosus","QFF"
"Spiny blaasop","Tylerius spinosissimus","YLS"
NA,"Xenopterus naritus","XPN"
"Redskinfish","Ablabys binotatus","ABW"
"Fortescue","Centropogon australis","TCT"
NA,"Coccotropsis gymnoderma","TCG"
"Marbled stingfish","Cottapistus cottoides","TCC"
NA,"Glyptauchen insidiator","TGI"
"South Australian cobbler","Gymnapistes marmoratus","TGR"
NA,"Hypodytes rubripinnis","HDU"
NA,"Neocentropogon aeglefinis","NPG"
"Bullrout","Notesthes robusta","NSU"
NA,"Ocosia apia","OCP"
"Wispy waspfish","Paracentropogon longispinus","TPL"
"Draco waspfish","Pseudovespicula dracaena","UHH"
"Whiteface waspfish","Richardsonichthys leucogaster","TCE"
"GÃ¼nther's waspfish","Snyderina guentheri","TSN"
"Bearded roguefish","Tetraroge barbata","TEO"
NA,"Vespicula depressifrons","VPD"
"Weeverfishes nei","Trachinidae","TRA"
"Guinean weever","Trachinus armatus","WVW"
"Starry weever","Trachinus radiatus","TZR"
"Spotted weever","Trachinus araneus","TZA"
"Cape Verde weever","Trachinus pellegrini","WWB"
"Striped weever","Trachinus lineolatus","WWA"
"Sailfin weever","Trachinus collignoni","WVZ"
"Lesser weever","Trachinus vipera","TOZ"
"Weevers nei","Trachinus spp","WEX"
"Greater weever","Trachinus draco","WEG"
"Long-spined tripodfish","Pseudotriacanthus strigilifer","UCF"
"Short-nosed tripodfish","Triacanthus biaculeatus","NUI"
"Black-flag tripodfish","Tripodichthys angustifrons","TPF"
"Blacktip tripodfish","Trixiphichthys weberi","TXW"
"Spotted sand-diver","Trichonotus setiger","QGV"
"Arabian sand diver","Trichonotus arabicus","QGW"
NA,"Trichonotus filamentosus","TFI"
NA,"Trichonotus nikii","TKK"
"Threetooth puffer","Triodon macropterus","TDU"
"Threefin blennies nei","Tripterygiidae","VVX"
"Tasselled triplefin","Apopterygion alta","AIT"
"Carmine triplefin","Axoclinus carminalis","AXA"
"Mottled twister","Bellapiscis lesleyae","BEY"
"Giant triplefin","Blennodon dorsale","BDO"
"Southern barred triplefin","Brachynectes fasciatus","BFA"
"Spotted spiny-eye triplefin","Ceratobregma acanthops","EBA"
"Lizard triplefin","Crocodilichthys gracilis","CGJ"
"Cryptic triplefin","Cryptichthys jojettae","YTJ"
"Lofty triplefin","Enneanectes altivelis","EAV"
"Yellow triplefin","Enneapterygius abeli","EAB"
"Blotched triplefin","Enneapterygius ventermaculus","EBO"
"Highcrest triplefin","Enneapterygius pusillus","EAZ"
"Chatham deep-water triplefin","Forsterygion bathytaton","FOH"
"Obscure triplefin","Gilloblennius abditus","GID"
"Japanese blacktail triplefin","Gracilopterygion bapturum","GBU"
"Spotted robust triplefin","Grahamina capito","GHC"
NA,"Helcogramma aquilum","HCQ"
NA,"Helcogrammoides antarcticus","HGT"
"Scaly headed triplefin","Karalepis stewarti","KAS"
"Eastern jumping blenny","Lepidoblennius haplodactylus","LLD"
"Twinspot triplefin","Lepidonectes bimaculata","LNI"
"Tropical scaly-headed triplefi","Norfolkia brachylepis","NFB"
"Blue-dot triplefin","Notoclinops caerulepunctus","NCE"
"Oblique-swimming triplefin","Obliquichthys maryannae","OBA"
"Longfinned triplefin","Ruanoho decemdigitatus","RND"
"Bullhead triplefin","Trianectes bucephalus","TBU"
"Clarke's triplefin","Trinorfolkia clarkei","TFC"
"Black-faced blenny","Tripterygion delaisi","TDA"
"Largemouth triplefin","Ucla xenogrammus","UCX"
NA,"Allomicrodesmus dorotheae","XAD"
NA,"Paraxenisthmus springeri","XPS"
NA,"Tyson belos","XTO"
"Flathead wriggler","Xenisthmus africanus","XXA"
NA,"Xenisthmus balius","XMQ"
"Moorish idol","Zanclus cornutus","ZAO"
"Painted greenling","Oxylebius pictus","OXI"
"Shortspine combfish","Zaniolepis frenata","ZAF"
NA,"Austrolycus depressiceps","AYZ"
NA,"Bilabria ornata","BIN"
NA,"Crossostomus fasciatus","CFA"
NA,"Dadyanos insignis","DAJ"
NA,"Gymnelopsis brashnikovi","GYK"
"Halfbarred pout","Gymnelus hemifasciatus","GHE"
NA,"Hadropareia middendorffii","HDI"
NA,"Iluocoetes fimbriatus","ILB"
NA,"Krusensterniella maculata","KRU"
"Ocean pout","Macrozoarces americanus","OPT"
NA,"Maynea puncta","MNU"
"Eelpout","Zoarces viviparus","ELP"
"Eels, morays, congers nei","Anguilliformes","XAX"
"Scorpionfishes, gurnards nei","Scorpaeniformes","XSX"
"Demersal percomorphs nei","Perciformes","DPX"
"Glow-bellies, splitfins nei","Acropomatidae","ACR"
NA,"Acropoma hanedai","AKH"
"Glowbelly","Acropoma japonicum","DJS"
"Three-spined cardinalfish","Apogonops anomalus","OGA"
"Blackthroat seaperch","Doederleinia berycoides","OEB"
NA,"Malakichthys wakiyae","MKW"
"Silver splitfin","Neoscombrops cynodon","NSY"
NA,"Neoscombrops pacificus","NSW"
NA,"Pseudohowella intermedia","PWN"
"Blackmouth bass","Synagrops bellus","SZA"
"Smallscale splitfin","Synagrops microlepis","SZZ"
"Aden splitfin","Synagrops adeni","QFT"
"Splitfins nei","Synagrops spp","SYS"
"Blackmouth splitfin","Synagrops japonicus","SYN"
NA,"Verilus sordidus","VEO"
NA,"Alepocephalidae","PZC"
NA,"Alepocephalus longiceps","PHL"
"Risso's smooth-head","Alepocephalus rostratus","PHO"
"Smalleye smooth-head","Alepocephalus productus","DDH"
"Small scaled brown slickhead","Alepocephalus australis","AVS"
"Slickheads nei","Alepocephalus spp","ALH"
"Baird's slickhead","Alepocephalus bairdii","ALC"
NA,"Asquamiceps caeruleus","AQC"
"Luminous slickhead","Aulastomatomorpha phospherops","FCZ"
NA,"Bajacalifornia burragei","AJB"
NA,"Bathylaco nielseni","AYN"
"Fangtooth smooth-head","Bathyprion danae","AYD"
"Smallscale smooth-head","Bathytroctes microlepis","AYM"
"Michael Sars smooth-head","Bathytroctes michaelsarsi","AZK"
"Koefoed's smooth-head","Bellocia koefoedi","AKO"
"Fiolenti's smooth-head","Conocara fiolenti","AFI"
"Longfin smooth-head","Conocara macropterum","AZF"
"Toothless smooth-head","Einara edentula","AEE"
"Loosescale smooth-head","Einara macrolepis","AZU"
NA,"Ericara niger","AEN"
"Krefft's smooth-head","Herwigia kreffti","AEK"
NA,"Leptoderma lubricum","AEL"
"Grenadier smooth-head","Leptoderma macrops","AZM"
NA,"Microphotolepis multipunctata","MCI"
"Norman's smooth-head","Mirognathus normani","MRO"
NA,"Narcetes erimelas","NAE"
"Blackhead salmon","Narcetes stomias","NZZ"
"Starry smooth-head","Photostylus pycnopterus","PHP"
"Abyssal smooth-head","Rinoctes nasutus","RIN"
"Madeiran smooth-head","Rouleina maderensis","ROZ"
"Softskin smooth-head","Rouleina attrita","ROT"
"Threadfin slickhead","Talismania bifurcata","TAB"
"Longtail slickhead","Talismania longifilis","TVO"
"Threadfin smooth-head","Talismania mekistonema","TVQ"
"Hairfin smooth-head","Talismania homoptera","TVI"
"Antillean smooth-head","Talismania antillarum","TOW"
"Bluntsnout smooth-head","Xenodermichthys copei","AXC"
"Northern wolffish","Anarhichas denticulatus","CAB"
"Atlantic wolffish","Anarhichas lupus","CAA"
"Spotted wolffish","Anarhichas minor","CAS"
"Wolffishes(=Catfishes) nei","Anarhichas spp","CAT"
"Wolf-eel","Anarrhichthys ocellatus","NAC"
"Splitfin flashlightfish","Anomalops katoptron","AKA"
"Atlantic flashlightfish","Kryptophanaron alfredi","KYA"
"Flashlight fish","Photoblepharon steinitzi","PBZ"
"Gulf flashlightfish","Phthanophaneron harveyi","PVY"
"Common fangtooth","Anoplogaster cornuta","AGW"
"Sablefish","Anoplopoma fimbria","SAB"
"Skilfish","Erilepis zonifer","ESZ"
NA,"Aphyonus brevidorsalis","AYV"
NA,"Barathronus maculatus","BTL"
NA,"Nybelinella erikssoni","NYK"
NA,"Sciadonus cryptophthalmus","NYE"
"Argentines nei","Argentinidae","JXX"
NA,"Argentina elongata","ARE"
NA,"Argentina kagoshimae","ARO"
"Argentine","Argentina sphyraena","ARY"
"Greater argentine","Argentina silus","ARU"
"Argentines","Argentina spp","ARG"
"Smalltoothed argentine","Glossanodon leioglossus","GLI"
NA,"Glossanodon polli","GKY"
"Deep-sea smelt","Glossanodon semifasciatus","DES"
"Silver-rag driftfish","Ariomma bondi","IMB"
"Brown driftfish","Ariomma melanum","DRF"
"Ariommatids nei","Ariomma spp","DRK"
"Indian driftfish","Ariomma indica","DRI"
"Barbeled plunderfishes nei","Artedidraconidae","PLF"
NA,"Artedidraco skottsbergi","ADK"
NA,"Artedidraco shackletoni","AWS"
NA,"Artedidraco loennbergi","AWN"
NA,"Artedidraco orianae","AWO"
NA,"Artedidraco glareobarbatus","ADZ"
NA,"Artedidraco mirus","AZT"
NA,"Artedidraco spp","ART"
NA,"Dolloidraco longedorsalis","DLL"
NA,"Histiodraco velifer","HIV"
NA,"Pogonophryne dewitti","PFW"
NA,"Pogonophryne ventrimaculata","YJV"
NA,"Pogonophryne scotti","SZT"
NA,"Pogonophryne phyllopogon","PZJ"
NA,"Pogonophryne dolichobranchiata","DLG"
NA,"Pogonophryne macropogon","YJP"
NA,"Pogonophryne mentella","YJM"
NA,"Pogonophryne lanceobarbata","YJO"
NA,"Pogonophryne barsukovi","BVK"
NA,"Pogonophryne immaculata","YJI"
NA,"Pogonophryne cerebropogon","YJC"
NA,"Pogonophryne albipinna","YJB"
"Marbled plunderfish","Pogonophryne marmorata","PGM"
NA,"Pogonophryne spp","POG"
"Plunderfish","Pogonophryne permitini","PGR"
"Velvet whalefish","Barbourisia rufa","BBF"
NA,"Bathyclupea argentea","BLG"
"Dragonfishes nei","Bathydraconidae","BQY"
NA,"Acanthodraco dewitti","DWA"
NA,"Akarotaxis nudiceps","AKN"
